index, exposure (ty), pp, 7Be, 13N, 15O, pep
3151, 630.6957391478295, 0.08146689229117175, 0.8456016678986161, 15.174006318755382, 18.578350005039393, 27.11921606300894
3152, 630.8955791158231, 0.08145109411650384, 0.8454676963854983, 15.171930540372655, 18.575875815331784, 27.11550192509455
3153, 631.0954190838168, 0.08143530429475354, 0.8453337885386794, 15.169855718947575, 18.573402756807848, 27.11178944976397
3154, 631.2952590518104, 0.08141952281879267, 0.8451999443077415, 15.167781853728924, 18.570930828584135, 27.108078635756765
3155, 631.4950990198039, 0.08140374968150135, 0.8450661636423237, 15.165708943966305, 18.568460029778173, 27.104369481813833
3156, 631.6949389877975, 0.08138798487576804, 0.8449324464921196, 15.163636988910161, 18.56599035950844, 27.100661986677416
3157, 631.8947789557911, 0.08137222839448963, 0.84479879280688, 15.161565987811759, 18.56352181689442, 27.096956149091106
3158, 632.0946189237848, 0.08135648023057125, 0.8446652025364096, 15.159495939923199, 18.561054401056538, 27.09325196779983
3159, 632.2944588917783, 0.08134074037692648, 0.8445316756305709, 15.157426844497406, 18.558588111116208, 27.089549441549863
3160, 632.4942988597719, 0.08132500882647713, 0.8443982120392798, 15.15535870078814, 18.556122946195806, 27.085848569088817
3161, 632.6941388277655, 0.08130928557215328, 0.8442648117125082, 15.153291508049973, 18.55365890541869, 27.082149349165626
3162, 632.8939787957592, 0.08129357060689336, 0.8441314746002841, 15.151225265538319, 18.55119598790916, 27.078451780530564
3163, 633.0938187637527, 0.0812778639236441, 0.8439982006526903, 15.149159972509402, 18.548734192792498, 27.074755861935255
3164, 633.2936587317463, 0.08126216551536038, 0.8438649898198641, 15.147095628220269, 18.546273519194944, 27.07106159213263
3165, 633.4934986997399, 0.08124647537500546, 0.8437318420519991, 15.145032231928795, 18.543813966243697, 27.06736896987695
3166, 633.6933386677335, 0.08123079349555071, 0.843598757299343, 15.142969782893676, 18.541355533066923, 27.063677993923807
3167, 633.8931786357272, 0.08121511986997586, 0.8434657355121986, 15.140908280374415, 18.538898218793744, 27.059988663030133
3168, 634.0930186037207, 0.08119945449126875, 0.8433327766409239, 15.13884772363134, 18.53644202255424, 27.056300975954155
3169, 634.2928585717143, 0.08118379735242548, 0.8431998806359315, 15.136788111925606, 18.533986943479448, 27.052614931455448
3170, 634.4926985397079, 0.08116814844645033, 0.8430670474476888, 15.134729444519163, 18.53153298070136, 27.048930528294886
3171, 634.6925385077016, 0.08115250776635573, 0.8429342770267176, 15.132671720674784, 18.52908013335292, 27.04524776523466
3172, 634.8923784756951, 0.08113687530516225, 0.8428015693235942, 15.130614939656065, 18.52662840056803, 27.0415666410383
3173, 635.0922184436887, 0.08112125105589875, 0.8426689242889498, 15.128559100727395, 18.52417778148154, 27.037887154470617
3174, 635.2920584116823, 0.08110563501160206, 0.8425363418734696, 15.126504203153992, 18.521728275229247, 27.03420930429776
3175, 635.491898379676, 0.08109002716531723, 0.8424038220278935, 15.12445024620187, 18.519279880947895, 27.030533089287186
3176, 635.6917383476695, 0.08107442751009744, 0.842271364703015, 15.122397229137855, 18.516832597775185, 27.026858508207635
3177, 635.8915783156631, 0.08105883603900392, 0.8421389698496824, 15.120345151229584, 18.514386424849757, 27.023185559829184
3178, 636.0914182836567, 0.08104325274510601, 0.842006637418798, 15.118294011745496, 18.511941361311194, 27.019514242923197
3179, 636.2912582516503, 0.08102767762148118, 0.8418743673613177, 15.116243809954835, 18.50949740630002, 27.01584455626235
3180, 636.4910982196438, 0.08101211066121489, 0.8417421596282519, 15.114194545127656, 18.50705455895772, 27.012176498620622
3181, 636.6909381876375, 0.0809965518574007, 0.8416100141706642, 15.112146216534809, 18.504612818426686, 27.008510068773273
3182, 636.8907781556311, 0.08098100120314022, 0.8414779309396724, 15.11009882344794, 18.50217218385028, 27.004845265496886
3183, 637.0906181236247, 0.08096545869154309, 0.8413459098864484, 15.108052365139507, 18.499732654372785, 27.001182087569315
3184, 637.2904580916183, 0.08094992431572695, 0.8412139509622168, 15.106006840882765, 18.49729422913942, 26.997520533769727
3185, 637.4902980596119, 0.08093439806881747, 0.8410820541182567, 15.103962249951763, 18.494856907296352, 26.993860602878584
3186, 637.6901380276055, 0.0809188799439483, 0.8409502193058999, 15.101918591621349, 18.49242068799067, 26.990202293677612
3187, 637.8899779955991, 0.08090336993426107, 0.8408184464765316, 15.099875865167164, 18.489985570370397, 26.986545604949853
3188, 638.0898179635927, 0.08088786803290544, 0.8406867355815915, 15.097834069865653, 18.487551553584495, 26.98289053547963
3189, 638.2896579315862, 0.08087237423303896, 0.8405550865725709, 15.09579320499404, 18.485118636782843, 26.979237084052542
3190, 638.4894978995799, 0.08085688852782717, 0.8404234994010157, 15.093753269830357, 18.482686819116257, 26.975585249455474
3191, 638.6893378675735, 0.08084141091044353, 0.840291974018524, 15.091714263653412, 18.480256099736483, 26.971935030476608
3192, 638.8891778355671, 0.08082594137406944, 0.8401605103767471, 15.089676185742809, 18.47782647779618, 26.96828642590538
3193, 639.0890178035606, 0.08081047991189423, 0.84002910842739, 15.087639035378949, 18.47539795244895, 26.96463943453253
3194, 639.2888577715543, 0.08079502651711508, 0.8398977681222091, 15.08560281184302, 18.472970522849305, 26.960994055150056
3195, 639.4886977395479, 0.08077958118293709, 0.8397664894130151, 15.083567514416977, 18.47054418815268, 26.957350286551236
3196, 639.6885377075415, 0.08076414390257326, 0.8396352722516706, 15.081533142383584, 18.46811894751543, 26.953708127530625
3197, 639.888377675535, 0.08074871466924446, 0.8395041165900908, 15.079499695026383, 18.46569480009484, 26.950067576884052
