index, exposure (ty), pp, 7Be, 13N, 15O, pep, v capture
1361, 272.98219643928786, 0.08608528609073737, 0.5080942654040008, 10.367525324364816, 12.450972596295856, 16.24962046864276, 26.792114119174585
1362, 273.18203640728143, 0.0860419937448673, 0.5079061041766056, 10.36424844131213, 12.447333257107985, 16.24488343080527, 26.781626906386883
1363, 273.38187637527506, 0.08599875692782467, 0.5077181518427631, 10.360975124019538, 12.443697792354284, 16.24015165192193, 26.771150507711813
1364, 273.5817163432686, 0.08595557552681518, 0.5075304080162675, 10.357705365858124, 12.440066194922416, 16.23542512185611, 26.760684905088777
1365, 273.78155631126225, 0.08591244942935714, 0.5073428723119113, 10.354439160216387, 12.436438457718568, 16.230703830498996, 26.750230080498866
1366, 273.9813962792558, 0.0858693785232803, 0.5071555443454833, 10.351176500500204, 12.432814573667407, 16.225987767769475, 26.739786015964736
1367, 274.18123624724944, 0.08582636269672479, 0.5069684237337635, 10.347917380132749, 12.429194535711998, 16.22127692361405, 26.729352693550485
1368, 274.381076215243, 0.08578340183814007, 0.5067815100945214, 10.34466179255445, 12.425578336813759, 16.21657128800674, 26.71893009536153
1369, 274.58091618323664, 0.08574049583628374, 0.506594803046512, 10.34140973122293, 12.421965969952383, 16.211870850948973, 26.708518203544486
1370, 274.7807561512302, 0.08569764458022061, 0.5064083022094729, 10.338161189612935, 12.418357428125795, 16.207175602469515, 26.698117000287056
1371, 274.98059611922383, 0.08565484795932153, 0.5062220072041199, 10.33491616121629, 12.414752704350072, 16.202485532624326, 26.68772646781788
1372, 275.18043608721746, 0.08561210586326232, 0.5060359176521455, 10.331674639541836, 12.411151791659393, 16.197800631496516, 26.67734658840645
1373, 275.380276055211, 0.08556941818202274, 0.5058500331762146, 10.328436618115377, 12.407554683105984, 16.193120889196223, 26.666977344362984
1374, 275.58011602320465, 0.08552678480588545, 0.5056643533999614, 10.32520209047961, 12.40396137176004, 16.188446295860498, 26.656618718038274
1375, 275.7799559911982, 0.0854842056254349, 0.5054788779479864, 10.321971050194085, 12.400371850709675, 16.18377684165326, 26.646270691823617
1376, 275.97979595919185, 0.08544168053155628, 0.5052936064458532, 10.318743490835136, 12.396786113060868, 16.17911251676515, 26.635933248150643
1377, 276.1796359271854, 0.08539920941543457, 0.505108538520085, 10.315519405995829, 12.393204151937388, 16.174453311413476, 26.62560636949125
1378, 276.37947589517904, 0.08535679216855332, 0.5049236737981618, 10.312298789285904, 12.38962596048075, 16.169799215842087, 26.615290038357443
1379, 276.5793158631726, 0.08531442868269384, 0.5047390119085173, 10.309081634331722, 12.386051531850148, 16.165150220321312, 26.60498423730125
1380, 276.77915583116624, 0.08527211884993395, 0.5045545524805354, 10.305867934776206, 12.38248085922239, 16.16050631514783, 26.594688948914573
1381, 276.9789957991598, 0.08522986256264711, 0.5043702951445475, 10.302657684278788, 12.378913935791855, 16.15586749064462, 26.58440415582911
1382, 277.17883576715343, 0.08518765971350128, 0.5041862395318288, 10.299450876515348, 12.375350754770421, 16.151233737160823, 26.574129840716196
1383, 277.378675735147, 0.08514551019545803, 0.504002385274596, 10.29624750517817, 12.37179130938741, 16.146605045071688, 26.563865986286725
1384, 277.5785157031406, 0.08510341390177133, 0.5038187320060036, 10.293047563975872, 12.368235592889532, 16.141981404778463, 26.553612575290998
1385, 277.7783556711342, 0.08506137072598677, 0.5036352793601409, 10.289851046633364, 12.364683598540829, 16.137362806708303, 26.54336959051866
1386, 277.9781956391278, 0.08501938056194036, 0.5034520269720291, 10.286657946891792, 12.361135319622612, 16.13274924131418, 26.533137014798537
1387, 278.1780356071214, 0.08497744330375769, 0.5032689744776185, 10.28346825850847, 12.357590749433406, 16.12814069907481, 26.522914830998534
1388, 278.377875575115, 0.08493555884585273, 0.5030861215137848, 10.280281975256846, 12.354049881288894, 16.123537170494522, 26.51270302202554
1389, 278.5777155431086, 0.08489372708292706, 0.5029034677183268, 10.277099090926436, 12.35051270852186, 16.118938646103228, 26.502501570825295
1390, 278.7775555111022, 0.0848519479099687, 0.5027210127299625, 10.273919599322772, 12.346979224482132, 16.11434511645627, 26.492310460382285
1391, 278.97739547909583, 0.08481022122225122, 0.5025387561883272, 10.27074349426735, 12.34344942253652, 16.109756572134387, 26.482129673719637
1392, 279.1772354470894, 0.08476854691533277, 0.5023566977339696, 10.26757076959758, 12.339923296068775, 16.105173003743577, 26.47195919389899
1393, 279.377075415083, 0.08472692488505497, 0.5021748370083493, 10.26440141916672, 12.336400838479515, 16.100594401915057, 26.461799004020392
1394, 279.5769153830766, 0.08468535502754213, 0.5019931736538338, 10.261235436843844, 12.33288204318618, 16.096020757305133, 26.451649087222204
1395, 279.7767553510702, 0.08464383723920009, 0.501811707313695, 10.258072816513769, 12.329366903622974, 16.091452060595152, 26.441509426680952
1396, 279.9765953190638, 0.08460237141671542, 0.5016304376321074, 10.25491355207702, 12.325855413240806, 16.086888302491367, 26.431380005611263
1397, 280.1764352870574, 0.08456095745705434, 0.5014493642541438, 10.251757637449767, 12.322347565507245, 16.0823294737249, 26.42126080726571
1398, 280.376275255051, 0.0845195952574618, 0.5012684868257736, 10.248605066563773, 12.318843353906454, 16.077775565051635, 26.411151814934744
1399, 280.5761152230446, 0.08447828471546055, 0.5010878049938592, 10.245455833366346, 12.315342771939141, 16.073226567252114, 26.401053011946548
1400, 280.7759551910382, 0.08443702572885016, 0.5009073184061529, 10.242309931820293, 12.311845813122506, 16.068682471131478, 26.390964381666954
1401, 280.9757951590318, 0.08439581819570605, 0.5007270267112949, 10.239167355903852, 12.30835247099018, 16.064143267519384, 26.380885907499326
1402, 281.1756351270254, 0.08435466201437863, 0.5005469295588096, 10.236028099610664, 12.304862739092178, 16.059608947269886, 26.37081757288444
1403, 281.375475095019, 0.08431355708349228, 0.5003670265991033, 10.232892156949697, 12.30137661099484, 16.055079501261396, 26.36075936130041
1404, 281.57531506301257, 0.08427250330194445, 0.5001873174834607, 10.229759521945223, 12.297894080280788, 16.05055492039656, 26.35071125626254
1405, 281.7751550310062, 0.08423150056890473, 0.5000078018640427, 10.226630188636735, 12.294415140548855, 16.046035195602204, 26.340673241323227
1406, 281.97499499899976, 0.08419054878381393, 0.49982847939388353, 10.223504151078929, 12.290939785414048, 16.04152031782923, 26.330645300071893
1407, 282.1748349669934, 0.08414964784638312, 0.49964934972688746, 10.220381403341632, 12.287468008507487, 16.03701027805256, 26.32062741613482
1408, 282.37467493498696, 0.08410879765659278, 0.49947041251782626, 10.217261939509763, 12.283999803476355, 16.032505067271003, 26.310619573175092
1409, 282.5745149029806, 0.08406799811469173, 0.49929166742233644, 10.214145753683278, 12.280535163983842, 16.028004676507233, 26.300621754892457
1410, 282.7743548709742, 0.0840272491211965, 0.4991131140969168, 10.211032839977124, 12.277074083709099, 16.023509096807672, 26.290633945023245
1411, 282.9741948389678, 0.08398655057689008, 0.49893475219892475, 10.207923192521186, 12.273616556347184, 16.019018319242413, 26.280656127340258
1412, 283.1740348069614, 0.08394590238282133, 0.4987565813865744, 10.204816805460244, 12.270162575609, 16.014532334905137, 26.270688285652636
1413, 283.37387477495497, 0.08390530444030384, 0.49857860131893367, 10.201713672953916, 12.266712135221262, 16.01005113491305, 26.26073040380581
1414, 283.5737147429486, 0.08386475665091513, 0.498400811655921, 10.198613789176619, 12.263265228926429, 16.005574710406773, 26.25078246568134
